Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
1/24/2022,DE,Germany,EURO,61917,8843426,78,121082
1/25/2022,DE,Germany,EURO,139276,8982702,165,121247
1/26/2022,DE,Germany,EURO,193461,9176163,187,121434
1/27/2022,DE,Germany,EURO,194827,9370990,179,121613
1/28/2022,DE,Germany,EURO,199122,9570112,174,121787
1/29/2022,DE,Germany,EURO,187872,9757984,180,121967
1/30/2022,DE,Germany,EURO,124833,9882817,138,122105
1/31/2022,DE,Germany,EURO,74853,9957670,83,122188
2/1/2022,DE,Germany,EURO,159124,10116794,218,122406
2/2/2022,DE,Germany,EURO,230879,10347673,255,122661
2/3/2022,DE,Germany,EURO,239505,10587178,271,122932
2/4/2022,DE,Germany,EURO,237216,10824394,242,123174
2/5/2022,DE,Germany,EURO,209848,11034242,234,123408
2/6/2022,DE,Germany,EURO,133318,11167560,167,123575
2/7/2022,DE,Germany,EURO,82848,11250408,107,123682
2/8/2022,DE,Germany,EURO,178177,11428585,251,123933
2/9/2022,DE,Germany,EURO,251006,11679591,303,124236
2/10/2022,DE,Germany,EURO,247517,11927108,291,124527
2/11/2022,DE,Germany,EURO,230131,12157239,307,124834
2/12/2022,DE,Germany,EURO,206627,12363866,248,125082
2/13/2022,DE,Germany,EURO,122304,12486170,169,125251
2/14/2022,DE,Germany,EURO,74092,12560262,115,125366
2/15/2022,DE,Germany,EURO,158569,12718831,249,125615
2/16/2022,DE,Germany,EURO,228758,12947589,298,125913
2/17/2022,DE,Germany,EURO,230044,13177633,317,126230
2/18/2022,DE,Germany,EURO,213173,13390806,339,126569
2/19/2022,DE,Germany,EURO,178743,13569549,259,126828
2/20/2022,DE,Germany,EURO,119601,13689150,186,127014
2/21/2022,DE,Germany,EURO,64226,13753376,109,127123
2/22/2022,DE,Germany,EURO,139683,13893059,251,127374
2/23/2022,DE,Germany,EURO,218733,14111792,297,127671
2/24/2022,DE,Germany,EURO,208402,14320194,300,127971
2/25/2022,DE,Germany,EURO,190099,14510293,262,128233
2/26/2022,DE,Germany,EURO,171821,14682114,257,128490
2/27/2022,DE,Germany,EURO,108616,14790730,153,128643
2/28/2022,DE,Germany,EURO,55529,14846259,89,128732
3/1/2022,DE,Germany,EURO,128815,14975074,218,128950
3/2/2022,DE,Germany,EURO,194132,15169206,288,129238
3/3/2022,DE,Germany,EURO,205664,15374870,289,129527
3/4/2022,DE,Germany,EURO,212875,15587745,280,129807
3/5/2022,DE,Germany,EURO,190253,15777998,242,130049
3/6/2022,DE,Germany,EURO,122369,15900367,138,130187
3/7/2022,DE,Germany,EURO,79887,15980254,120,130307
3/8/2022,DE,Germany,EURO,166150,16146404,278,130585
3/9/2022,DE,Germany,EURO,247958,16394362,282,130867
3/10/2022,DE,Germany,EURO,261577,16655939,310,131177
3/11/2022,DE,Germany,EURO,254371,16910310,289,131466
3/12/2022,DE,Germany,EURO,238694,17149004,326,131792
3/13/2022,DE,Germany,EURO,155856,17304860,171,131963
3/14/2022,DE,Germany,EURO,88962,17393822,98,132061
3/15/2022,DE,Germany,EURO,207959,17601781,274,132335
3/16/2022,DE,Germany,EURO,285136,17886917,342,132677
3/17/2022,DE,Germany,EURO,307415,18194332,362,133039
3/18/2022,DE,Germany,EURO,294866,18489198,367,133406
3/19/2022,DE,Germany,EURO,254678,18743876,300,133706
3/20/2022,DE,Germany,EURO,143114,18886990,160,133866
3/21/2022,DE,Germany,EURO,89222,18976212,96,133962
3/22/2022,DE,Germany,EURO,237838,19214050,325,134287
3/23/2022,DE,Germany,EURO,304752,19518802,347,134634
3/24/2022,DE,Germany,EURO,307812,19826614,314,134948
3/25/2022,DE,Germany,EURO,286153,20112767,298,135246
3/26/2022,DE,Germany,EURO,244113,20356880,289,135535
3/27/2022,DE,Germany,EURO,138135,20495015,163,135698
3/28/2022,DE,Germany,EURO,69685,20564700,115,135813
3/29/2022,DE,Germany,EURO,206934,20771634,263,136076
3/30/2022,DE,Germany,EURO,274300,21045934,277,136353
3/31/2022,DE,Germany,EURO,259932,21305866,284,136637
4/1/2022,DE,Germany,EURO,231980,21537846,268,136905
4/2/2022,DE,Germany,EURO,182070,21719916,248,137153
4/3/2022,DE,Germany,EURO,93084,21813000,108,137261
4/4/2022,DE,Germany,EURO,46561,21859561,59,137320
4/5/2022,DE,Germany,EURO,155436,22014997,244,137564
4/6/2022,DE,Germany,EURO,210873,22225870,260,137824
4/7/2022,DE,Germany,EURO,188986,22414856,240,138064
4/8/2022,DE,Germany,EURO,167780,22582636,219,138283
4/9/2022,DE,Germany,EURO,142844,22725480,175,138458
4/10/2022,DE,Germany,EURO,76073,22801553,85,138543
4/11/2022,DE,Germany,EURO,42730,22844283,56,138599
4/12/2022,DE,Germany,EURO,140501,22984784,212,138811
4/13/2022,DE,Germany,EURO,182339,23167123,200,139011
4/14/2022,DE,Germany,EURO,158876,23325999,177,139188
4/15/2022,DE,Germany,EURO,150795,23476794,192,139380
4/16/2022,DE,Germany,EURO,60940,23537734,73,139453
4/17/2022,DE,Germany,EURO,51846,23589580,61,139514
4/18/2022,DE,Germany,EURO,34172,23623752,52,139566
4/19/2022,DE,Germany,EURO,36874,23660626,62,139628
4/20/2022,DE,Germany,EURO,158583,23819209,218,139846
4/21/2022,DE,Germany,EURO,179611,23998820,180,140026
4/22/2022,DE,Germany,EURO,155866,24154686,146,140172
4/23/2022,DE,Germany,EURO,119605,24274291,113,140285
4/24/2022,DE,Germany,EURO,54459,24328750,50,140335
4/25/2022,DE,Germany,EURO,27025,24355775,24,140359
4/26/2022,DE,Germany,EURO,118974,24474749,173,140532
4/27/2022,DE,Germany,EURO,139470,24614219,129,140661
4/28/2022,DE,Germany,EURO,115727,24729946,128,140789
4/29/2022,DE,Germany,EURO,94758,24824704,109,140898
4/30/2022,DE,Germany,EURO,78369,24903073,80,140978
5/1/2022,DE,Germany,EURO,34018,24937091,34,141012
5/2/2022,DE,Germany,EURO,15845,24952936,18,141030
5/3/2022,DE,Germany,EURO,86953,25039889,136,141166
5/4/2022,DE,Germany,EURO,106696,25146585,108,141274
5/5/2022,DE,Germany,EURO,89917,25236502,95,141369
5/6/2022,DE,Germany,EURO,80426,25316928,81,141450
5/7/2022,DE,Germany,EURO,67235,25384163,67,141517
5/8/2022,DE,Germany,EURO,26992,25411155,24,141541
5/9/2022,DE,Germany,EURO,13331,25424486,23,141564
5/10/2022,DE,Germany,EURO,84872,25509358,90,141654
5/11/2022,DE,Germany,EURO,94929,25604287,95,141749
5/12/2022,DE,Germany,EURO,77231,25681518,67,141816
5/13/2022,DE,Germany,EURO,65054,25746572,72,141888
5/14/2022,DE,Germany,EURO,56982,25803554,62,141950
5/15/2022,DE,Germany,EURO,20108,25823662,20,141970
5/16/2022,DE,Germany,EURO,9623,25833285,9,141979
5/17/2022,DE,Germany,EURO,65676,25898961,82,142061
5/18/2022,DE,Germany,EURO,68148,25967109,67,142128
5/19/2022,DE,Germany,EURO,53853,26020962,64,142192
5/20/2022,DE,Germany,EURO,44272,26065234,48,142240
5/21/2022,DE,Germany,EURO,39979,26105213,34,142274
5/22/2022,DE,Germany,EURO,13797,26119010,20,142294
5/23/2022,DE,Germany,EURO,6944,26125954,12,142306
5/24/2022,DE,Germany,EURO,47072,26173026,78,142384
5/25/2022,DE,Germany,EURO,46665,26219691,51,142435
5/26/2022,DE,Germany,EURO,35407,26255098,38,142473
5/27/2022,DE,Germany,EURO,8339,26263437,6,142479
5/28/2022,DE,Germany,EURO,32613,26296050,25,142504
5/29/2022,DE,Germany,EURO,10619,26306669,7,142511
5/30/2022,DE,Germany,EURO,6453,26313122,7,142518
5/31/2022,DE,Germany,EURO,46907,26360029,49,142567
6/1/2022,DE,Germany,EURO,51532,26411561,47,142614
6/2/2022,DE,Germany,EURO,44919,26456480,41,142655
6/3/2022,DE,Germany,EURO,42405,26498885,33,142688
6/4/2022,DE,Germany,EURO,39439,26538324,29,142717
6/5/2022,DE,Germany,EURO,12778,26551102,6,142723
6/6/2022,DE,Germany,EURO,7112,26558214,13,142736
6/7/2022,DE,Germany,EURO,9356,26567570,9,142745
6/8/2022,DE,Germany,EURO,71238,26638808,79,142824
6/9/2022,DE,Germany,EURO,82059,26720867,62,142886
6/10/2022,DE,Germany,EURO,71370,26792237,44,142930
6/11/2022,DE,Germany,EURO,65345,26857582,58,142988
6/12/2022,DE,Germany,EURO,19742,26877324,14,143002
6/13/2022,DE,Germany,EURO,12295,26889619,13,143015
6/14/2022,DE,Germany,EURO,86988,26976607,92,143107
6/15/2022,DE,Germany,EURO,93602,27070209,79,143186
6/16/2022,DE,Germany,EURO,81869,27152078,78,143264
6/17/2022,DE,Germany,EURO,37230,27189308,32,143296
6/18/2022,DE,Germany,EURO,77487,27266795,80,143376
6/19/2022,DE,Germany,EURO,23159,27289954,18,143394
6/20/2022,DE,Germany,EURO,13232,27303186,20,143414
6/21/2022,DE,Germany,EURO,105427,27408613,132,143546
6/22/2022,DE,Germany,EURO,124660,27533273,95,143641
6/23/2022,DE,Germany,EURO,113540,27646813,79,143720
6/24/2022,DE,Germany,EURO,101423,27748236,93,143813
6/25/2022,DE,Germany,EURO,87182,27835418,97,143910
6/26/2022,DE,Germany,EURO,27131,27862549,38,143948
6/27/2022,DE,Germany,EURO,14751,27877300,24,143972
6/28/2022,DE,Germany,EURO,116865,27994165,138,144110
6/29/2022,DE,Germany,EURO,138049,28132214,137,144247
6/30/2022,DE,Germany,EURO,125155,28257369,105,144352
7/1/2022,DE,Germany,EURO,110239,28367608,97,144449
7/2/2022,DE,Germany,EURO,94934,28462542,90,144539
7/3/2022,DE,Germany,EURO,23909,28486451,20,144559
7/4/2022,DE,Germany,EURO,13570,28500021,19,144578
7/5/2022,DE,Germany,EURO,120724,28620745,145,144723
7/6/2022,DE,Germany,EURO,136648,28757393,130,144853
7/7/2022,DE,Germany,EURO,127497,28884890,139,144992
7/8/2022,DE,Germany,EURO,110901,28995791,106,145098
7/9/2022,DE,Germany,EURO,95575,29091366,101,145199
7/10/2022,DE,Germany,EURO,23544,29114910,51,145250
7/11/2022,DE,Germany,EURO,14315,29129225,28,145278
7/12/2022,DE,Germany,EURO,131057,29260282,193,145471
7/13/2022,DE,Germany,EURO,144730,29405012,204,145675
7/14/2022,DE,Germany,EURO,135592,29540604,163,145838
7/15/2022,DE,Germany,EURO,116964,29657568,164,146002
7/16/2022,DE,Germany,EURO,108563,29766131,159,146161
7/17/2022,DE,Germany,EURO,25282,29791413,40,146201
7/18/2022,DE,Germany,EURO,13114,29804527,32,146233
7/19/2022,DE,Germany,EURO,134420,29938947,238,146471
7/20/2022,DE,Germany,EURO,143413,30082360,206,146677
7/21/2022,DE,Germany,EURO,122170,30204530,214,146891
7/22/2022,DE,Germany,EURO,103666,30308196,214,147105
7/23/2022,DE,Germany,EURO,89489,30397685,174,147279
7/24/2022,DE,Germany,EURO,22227,30419912,29,147308
7/25/2022,DE,Germany,EURO,11910,30431822,43,147351
7/26/2022,DE,Germany,EURO,120253,30552075,301,147652
7/27/2022,DE,Germany,EURO,118102,30670177,189,147841
7/28/2022,DE,Germany,EURO,96165,30766342,185,148026
7/29/2022,DE,Germany,EURO,75464,30841806,157,148183
7/30/2022,DE,Germany,EURO,62138,30903944,132,148315
7/31/2022,DE,Germany,EURO,15677,30919621,29,148344
8/1/2022,DE,Germany,EURO,8000,30927621,28,148372
8/2/2022,DE,Germany,EURO,84099,31011720,213,148585
8/3/2022,DE,Germany,EURO,84409,31096129,134,148719
8/4/2022,DE,Germany,EURO,68895,31165024,139,148858
8/5/2022,DE,Germany,EURO,56259,31221283,133,148991
8/6/2022,DE,Germany,EURO,48692,31269975,112,149103
8/7/2022,DE,Germany,EURO,13457,31283432,27,149130
8/8/2022,DE,Germany,EURO,7210,31290642,20,149150
8/9/2022,DE,Germany,EURO,66175,31356817,160,149310
8/10/2022,DE,Germany,EURO,67515,31424332,109,149419
8/11/2022,DE,Germany,EURO,55932,31480264,113,149532
8/12/2022,DE,Germany,EURO,47398,31527662,90,149622
8/13/2022,DE,Germany,EURO,43549,31571211,98,149720
8/14/2022,DE,Germany,EURO,11177,31582388,20,149740
8/15/2022,DE,Germany,EURO,6541,31588929,23,149763
8/16/2022,DE,Germany,EURO,54449,31643378,132,149895
8/17/2022,DE,Germany,EURO,63112,31706490,137,150032
8/18/2022,DE,Germany,EURO,52408,31758898,121,150153
8/19/2022,DE,Germany,EURO,42889,31801787,89,150242
8/20/2022,DE,Germany,EURO,35659,31837446,69,150311
8/21/2022,DE,Germany,EURO,9720,31847166,19,150330
8/22/2022,DE,Germany,EURO,5101,31852267,17,150347
8/23/2022,DE,Germany,EURO,50462,31902729,114,150461
8/24/2022,DE,Germany,EURO,52073,31954802,73,150534
8/25/2022,DE,Germany,EURO,44154,31998956,69,150603
8/26/2022,DE,Germany,EURO,35875,32034831,51,150654
8/27/2022,DE,Germany,EURO,32390,32067221,55,150709
8/28/2022,DE,Germany,EURO,8137,32075358,16,150725
8/29/2022,DE,Germany,EURO,4897,32080255,17,150742
8/30/2022,DE,Germany,EURO,46151,32126406,92,150834
8/31/2022,DE,Germany,EURO,47501,32173907,64,150898
9/1/2022,DE,Germany,EURO,36877,32210784,64,150962
9/2/2022,DE,Germany,EURO,30423,32241207,47,151009
9/3/2022,DE,Germany,EURO,28724,32269931,43,151052
9/4/2022,DE,Germany,EURO,7914,32277845,23,151075
9/5/2022,DE,Germany,EURO,4159,32282004,12,151087
9/6/2022,DE,Germany,EURO,42888,32324892,86,151173
9/7/2022,DE,Germany,EURO,45907,32370799,60,151233
9/8/2022,DE,Germany,EURO,39438,32410237,45,151278
9/9/2022,DE,Germany,EURO,33667,32443904,45,151323
9/10/2022,DE,Germany,EURO,30293,32474197,52,151375
9/11/2022,DE,Germany,EURO,7546,32481743,10,151385
9/12/2022,DE,Germany,EURO,4353,32486096,14,151399
9/13/2022,DE,Germany,EURO,47146,32533242,92,151491
9/14/2022,DE,Germany,EURO,51609,32584851,67,151558
9/15/2022,DE,Germany,EURO,42865,32627716,62,151620
9/16/2022,DE,Germany,EURO,39318,32667034,49,151669
9/17/2022,DE,Germany,EURO,34959,32701993,53,151722
9/18/2022,DE,Germany,EURO,8116,32710109,12,151734
9/19/2022,DE,Germany,EURO,4917,32715026,15,151749
9/20/2022,DE,Germany,EURO,54894,32769920,121,151870
9/21/2022,DE,Germany,EURO,58339,32828259,93,151963
9/22/2022,DE,Germany,EURO,53809,32882068,90,152053
9/23/2022,DE,Germany,EURO,49456,32931524,70,152123
9/24/2022,DE,Germany,EURO,48124,32979648,83,152206
9/25/2022,DE,Germany,EURO,13647,32993295,34,152240
9/26/2022,DE,Germany,EURO,8284,33001579,24,152264
9/27/2022,DE,Germany,EURO,81203,33082782,188,152452
9/28/2022,DE,Germany,EURO,100165,33182947,166,152618
9/29/2022,DE,Germany,EURO,92395,33275342,159,152777
9/30/2022,DE,Germany,EURO,78478,33353820,148,152925
10/1/2022,DE,Germany,EURO,74181,33428001,128,153053
10/2/2022,DE,Germany,EURO,20931,33448932,40,153093
10/3/2022,DE,Germany,EURO,11504,33460436,30,153123
10/4/2022,DE,Germany,EURO,14588,33475024,58,153181
10/5/2022,DE,Germany,EURO,127200,33602224,361,153542
10/6/2022,DE,Germany,EURO,150325,33752549,287,153829
10/7/2022,DE,Germany,EURO,142787,33895336,263,154092
10/8/2022,DE,Germany,EURO,115544,34010880,195,154287
10/9/2022,DE,Germany,EURO,26641,34037521,50,154337
10/10/2022,DE,Germany,EURO,16984,34054505,52,154389
10/11/2022,DE,Germany,EURO,144642,34199147,376,154765
10/12/2022,DE,Germany,EURO,143512,34342659,286,155051
10/13/2022,DE,Germany,EURO,124391,34467050,279,155330
10/14/2022,DE,Germany,EURO,106202,34573252,275,155605
10/15/2022,DE,Germany,EURO,90976,34664228,215,155820
10/16/2022,DE,Germany,EURO,22060,34686288,52,155872
10/17/2022,DE,Germany,EURO,13190,34699478,50,155922
10/18/2022,DE,Germany,EURO,126709,34826187,371,156293
10/19/2022,DE,Germany,EURO,128321,34954508,308,156601
10/20/2022,DE,Germany,EURO,106346,35060854,247,156848
10/21/2022,DE,Germany,EURO,84614,35145468,220,157068
10/22/2022,DE,Germany,EURO,70261,35215729,195,157263
10/23/2022,DE,Germany,EURO,16994,35232723,38,157301
10/24/2022,DE,Germany,EURO,10580,35243303,61,157362
10/25/2022,DE,Germany,EURO,92421,35335724,322,157684
10/26/2022,DE,Germany,EURO,91289,35427013,185,157869
10/27/2022,DE,Germany,EURO,69854,35496867,170,158039
10/28/2022,DE,Germany,EURO,56184,35553051,150,158189
10/29/2022,DE,Germany,EURO,45819,35598870,129,158318
10/30/2022,DE,Germany,EURO,10607,35609477,33,158351
10/31/2022,DE,Germany,EURO,7717,35617194,40,158391
11/1/2022,DE,Germany,EURO,41682,35658876,130,158521
11/2/2022,DE,Germany,EURO,38010,35696886,140,158661
11/3/2022,DE,Germany,EURO,64296,35761182,151,158812
11/4/2022,DE,Germany,EURO,48835,35810017,110,158922
11/5/2022,DE,Germany,EURO,37630,35847647,108,159030
11/6/2022,DE,Germany,EURO,8385,35856032,24,159054
11/7/2022,DE,Germany,EURO,4732,35860764,26,159080
11/8/2022,DE,Germany,EURO,50505,35911269,182,159262
11/9/2022,DE,Germany,EURO,45690,35956959,104,159366
11/10/2022,DE,Germany,EURO,36913,35993872,108,159474
11/11/2022,DE,Germany,EURO,31044,36024916,87,159561
11/12/2022,DE,Germany,EURO,27288,36052204,85,159646
11/13/2022,DE,Germany,EURO,6134,36058338,24,159670
11/14/2022,DE,Germany,EURO,4413,36062751,24,159694
11/15/2022,DE,Germany,EURO,38965,36101716,133,159827
11/16/2022,DE,Germany,EURO,37977,36139693,107,159934
11/17/2022,DE,Germany,EURO,30398,36170091,83,160017
11/18/2022,DE,Germany,EURO,26956,36197047,81,160098
11/19/2022,DE,Germany,EURO,25780,36222827,83,160181
11/20/2022,DE,Germany,EURO,6062,36228889,22,160203
11/21/2022,DE,Germany,EURO,3538,36232427,21,160224
11/22/2022,DE,Germany,EURO,36521,36268948,152,160376
11/23/2022,DE,Germany,EURO,37954,36306902,113,160489
11/24/2022,DE,Germany,EURO,31819,36338721,100,160589
11/25/2022,DE,Germany,EURO,27971,36366692,90,160679
11/26/2022,DE,Germany,EURO,26193,36392885,112,160791
11/27/2022,DE,Germany,EURO,6443,36399328,28,160819
11/28/2022,DE,Germany,EURO,3684,36403012,23,160842
11/29/2022,DE,Germany,EURO,39440,36442452,205,161047
11/30/2022,DE,Germany,EURO,42533,36484985,121,161168
12/1/2022,DE,Germany,EURO,34832,36519817,126,161294
12/2/2022,DE,Germany,EURO,29759,36549576,108,161402
12/3/2022,DE,Germany,EURO,27687,36577263,132,161534
12/4/2022,DE,Germany,EURO,6597,36583860,34,161568
12/5/2022,DE,Germany,EURO,3967,36587827,32,161600
12/6/2022,DE,Germany,EURO,39619,36627446,214,161814
12/7/2022,DE,Germany,EURO,45779,36673225,147,161961
12/8/2022,DE,Germany,EURO,37816,36711041,162,162123
12/9/2022,DE,Germany,EURO,33288,36744329,157,162280
12/10/2022,DE,Germany,EURO,30282,36774611,164,162444
12/11/2022,DE,Germany,EURO,8423,36783034,50,162494
12/12/2022,DE,Germany,EURO,4260,36787294,27,162521
12/13/2022,DE,Germany,EURO,46060,36833354,286,162807
12/14/2022,DE,Germany,EURO,48792,36882146,175,162982
12/15/2022,DE,Germany,EURO,44957,36927103,178,163160
12/16/2022,DE,Germany,EURO,37898,36965001,176,163336
12/17/2022,DE,Germany,EURO,32274,36997275,175,163511
12/18/2022,DE,Germany,EURO,8211,37005486,48,163559
12/19/2022,DE,Germany,EURO,4749,37010235,45,163604
12/20/2022,DE,Germany,EURO,48272,37058507,354,163958
12/21/2022,DE,Germany,EURO,50457,37108964,229,164187
12/22/2022,DE,Germany,EURO,45063,37154027,208,164395
12/23/2022,DE,Germany,EURO,40119,37194146,191,164586
12/24/2022,DE,Germany,EURO,34655,37228801,169,164755
12/25/2022,DE,Germany,EURO,7871,37236672,36,164791
12/26/2022,DE,Germany,EURO,4346,37241018,36,164827
12/27/2022,DE,Germany,EURO,4691,37245709,39,164866
12/28/2022,DE,Germany,EURO,46740,37292449,302,165168
12/29/2022,DE,Germany,EURO,39828,37332277,214,165382
12/30/2022,DE,Germany,EURO,29958,37362235,163,165545
12/31/2022,DE,Germany,EURO,22986,37385221,137,165682
1/1/2023,DE,Germany,EURO,4852,37390073,26,165708
1/2/2023,DE,Germany,EURO,2534,37392607,26,165734
1/3/2023,DE,Germany,EURO,35031,37427638,258,165992
1/4/2023,DE,Germany,EURO,33320,37460958,148,166140
1/5/2023,DE,Germany,EURO,24716,37485674,138,166278
1/6/2023,DE,Germany,EURO,20025,37505699,105,166383
1/7/2023,DE,Germany,EURO,12539,37518238,83,166466
1/8/2023,DE,Germany,EURO,3058,37521296,18,166484
1/9/2023,DE,Germany,EURO,1704,37523000,19,166503
1/10/2023,DE,Germany,EURO,25716,37548716,153,166656
1/11/2023,DE,Germany,EURO,21873,37570589,96,166752
1/12/2023,DE,Germany,EURO,16372,37586961,75,166827
1/13/2023,DE,Germany,EURO,11832,37598793,68,166895
1/14/2023,DE,Germany,EURO,9714,37608507,64,166959
1/15/2023,DE,Germany,EURO,2279,37610786,11,166970
1/16/2023,DE,Germany,EURO,1314,37612100,9,166979
1/17/2023,DE,Germany,EURO,15400,37627500,103,167082
1/18/2023,DE,Germany,EURO,14412,37641912,42,167124
1/19/2023,DE,Germany,EURO,11253,37653165,50,167174
1/20/2023,DE,Germany,EURO,9754,37662919,45,167219
1/21/2023,DE,Germany,EURO,8716,37671635,39,167258
1/22/2023,DE,Germany,EURO,2040,37673675,8,167266
1/23/2023,DE,Germany,EURO,1293,37674968,9,167275
1/24/2023,DE,Germany,EURO,15036,37690004,69,167344
1/25/2023,DE,Germany,EURO,16566,37706570,57,167401
1/26/2023,DE,Germany,EURO,13904,37720474,44,167445
1/27/2023,DE,Germany,EURO,12777,37733251,45,167490
1/28/2023,DE,Germany,EURO,11122,37744373,40,167530
1/29/2023,DE,Germany,EURO,2285,37746658,10,167540
1/30/2023,DE,Germany,EURO,1605,37748263,8,167548
1/31/2023,DE,Germany,EURO,18254,37766517,86,167634
2/1/2023,DE,Germany,EURO,20352,37786869,60,167694
2/2/2023,DE,Germany,EURO,16053,37802922,43,167737
2/3/2023,DE,Germany,EURO,13355,37816277,40,167777
2/4/2023,DE,Germany,EURO,12365,37828642,40,167817
2/5/2023,DE,Germany,EURO,2360,37831002,8,167825
2/6/2023,DE,Germany,EURO,1489,37832491,5,167830
2/7/2023,DE,Germany,EURO,18866,37851357,86,167916
2/8/2023,DE,Germany,EURO,19708,37871065,61,167977
2/9/2023,DE,Germany,EURO,16289,37887354,67,168044
2/10/2023,DE,Germany,EURO,13956,37901310,54,168098
2/11/2023,DE,Germany,EURO,13424,37914734,46,168144
2/12/2023,DE,Germany,EURO,2599,37917333,13,168157
2/13/2023,DE,Germany,EURO,1717,37919050,14,168171
2/14/2023,DE,Germany,EURO,21242,37940292,124,168295
2/15/2023,DE,Germany,EURO,21571,37961863,80,168375
2/16/2023,DE,Germany,EURO,18819,37980682,57,168432
2/17/2023,DE,Germany,EURO,16895,37997577,64,168496
2/18/2023,DE,Germany,EURO,14318,38011895,50,168546
2/19/2023,DE,Germany,EURO,2952,38014847,9,168555
2/20/2023,DE,Germany,EURO,1951,38016798,23,168578
2/21/2023,DE,Germany,EURO,18859,38035657,111,168689
2/22/2023,DE,Germany,EURO,23226,38058883,62,168751
2/23/2023,DE,Germany,EURO,23105,38081988,79,168830
2/24/2023,DE,Germany,EURO,22297,38104285,54,168884
2/25/2023,DE,Germany,EURO,19346,38123631,43,168927
2/26/2023,DE,Germany,EURO,4276,38127907,10,168937
2/27/2023,DE,Germany,EURO,2111,38130018,11,168948
2/28/2023,DE,Germany,EURO,26595,38156613,80,169028
3/1/2023,DE,Germany,EURO,24216,38180829,55,169083
3/2/2023,DE,Germany,EURO,17020,38197849,43,169126
3/3/2023,DE,Germany,EURO,9158,38207007,32,169158
3/4/2023,DE,Germany,EURO,7371,38214378,33,169191
3/5/2023,DE,Germany,EURO,1118,38215496,3,169194
3/6/2023,DE,Germany,EURO,678,38216174,4,169198
3/7/2023,DE,Germany,EURO,9775,38225949,43,169241
3/8/2023,DE,Germany,EURO,9943,38235892,29,169270
3/9/2023,DE,Germany,EURO,8230,38244122,24,169294
3/10/2023,DE,Germany,EURO,7330,38251452,15,169309
3/11/2023,DE,Germany,EURO,6450,38257902,16,169325
3/12/2023,DE,Germany,EURO,1138,38259040,1,169326
3/13/2023,DE,Germany,EURO,612,38259652,1,169327
3/14/2023,DE,Germany,EURO,9538,38269190,16,169343
3/15/2023,DE,Germany,EURO,7000,38276190,2,169345
1/3/2020,CN,China,WPRO,0,0,0,0
1/4/2020,CN,China,WPRO,1,1,0,0
1/5/2020,CN,China,WPRO,0,1,0,0
1/6/2020,CN,China,WPRO,3,4,0,0
1/7/2020,CN,China,WPRO,0,4,0,0
1/8/2020,CN,China,WPRO,0,4,0,0
1/9/2020,CN,China,WPRO,0,4,0,0
1/10/2020,CN,China,WPRO,0,4,0,0
1/11/2020,CN,China,WPRO,0,4,0,0
1/12/2020,CN,China,WPRO,41,45,1,1
1/13/2020,CN,China,WPRO,0,45,0,1
1/14/2020,CN,China,WPRO,0,45,0,1
1/15/2020,CN,China,WPRO,0,45,0,1
1/16/2020,CN,China,WPRO,0,45,0,1
1/17/2020,CN,China,WPRO,4,49,1,2
1/18/2020,CN,China,WPRO,0,49,0,2
1/19/2020,CN,China,WPRO,76,125,1,3
1/20/2020,CN,China,WPRO,77,202,1,4
1/21/2020,CN,China,WPRO,93,295,2,6
1/22/2020,CN,China,WPRO,147,442,11,17
1/23/2020,CN,China,WPRO,132,574,1,18
1/24/2020,CN,China,WPRO,261,835,8,26
1/25/2020,CN,China,WPRO,462,1297,16,42
1/26/2020,CN,China,WPRO,688,1985,14,56
1/27/2020,CN,China,WPRO,776,2761,26,82
1/28/2020,CN,China,WPRO,1772,4533,49,131
1/29/2020,CN,China,WPRO,1464,5997,2,133
1/30/2020,CN,China,WPRO,1739,7736,38,171
1/31/2020,CN,China,WPRO,1984,9720,42,213
2/1/2020,CN,China,WPRO,2101,11821,46,259
2/2/2020,CN,China,WPRO,2590,14411,102,361
2/3/2020,CN,China,WPRO,2827,17238,64,425
2/4/2020,CN,China,WPRO,3233,20471,66,491
2/5/2020,CN,China,WPRO,3892,24363,72,563
2/6/2020,CN,China,WPRO,3697,28060,70,633
2/7/2020,CN,China,WPRO,3151,31211,85,718
2/8/2020,CN,China,WPRO,3387,34598,87,805
2/9/2020,CN,China,WPRO,2653,37251,100,905
2/10/2020,CN,China,WPRO,2984,40235,107,1012
2/11/2020,CN,China,WPRO,2473,42708,100,1112
2/12/2020,CN,China,WPRO,2022,44730,5,1117
2/13/2020,CN,China,WPRO,15152,59882,252,1369
2/14/2020,CN,China,WPRO,4050,63932,152,1521
2/15/2020,CN,China,WPRO,2644,66576,142,1663
2/16/2020,CN,China,WPRO,2008,68584,104,1767
2/17/2020,CN,China,WPRO,2051,70635,98,1865
2/18/2020,CN,China,WPRO,1893,72528,139,2004
2/19/2020,CN,China,WPRO,1750,74278,113,2117
2/20/2020,CN,China,WPRO,397,74675,122,2239
2/21/2020,CN,China,WPRO,893,75568,0,2239
2/22/2020,CN,China,WPRO,825,76393,205,2444
2/23/2020,CN,China,WPRO,649,77042,2,2446
2/24/2020,CN,China,WPRO,220,77262,150,2596
2/25/2020,CN,China,WPRO,517,77779,70,2666
2/26/2020,CN,China,WPRO,411,78190,52,2718
